0.005369833840972671, 1.000441178569707
0.02107198573657232, 1.000412261162901
0.03677413763217194, 1.000383343756095
0.05339994552163038, 1.000995712370808
0.06910209741723003, 1.0007524659488527
0.08434242131590022, 1.0000278297547756
0.09958274521457047, 0.9994103580682733
0.11667038110095831, 0.9997673604655313
0.13098704900576977, 0.998602371701638
0.14668920090136936, 0.9980376317569583
0.1619295248000396, 0.9971165272989941
0.17901716068642745, 0.9954775907426718
0.1947193125820271, 0.9942381113058547
0.2099596364806973, 0.9930317309596706
0.22566178837629694, 0.9919311684771169
0.2409021122749672, 0.9907793626486793
0.2566042641705668, 0.989619264328584
0.27230641606616646, 0.9878042717955319
0.2875467399648367, 0.9857891963227419
0.30278706386350684, 0.9842950594284403
0.3184892157591065, 0.982360995220305
0.33372953965777674, 0.9803459197475151
0.348969863556447, 0.9783159603153396
0.36467201545204664, 0.9757270018942473
0.3799123393507169, 0.9724914417518556
0.39515266324938714, 0.9692409976500787
0.4108548151449867, 0.9669497184166941
0.4256333110467275, 0.9638266384816576
0.4413354629423272, 0.9605827858476085
0.456113958844068, 0.9568643475371567
0.47181611073966767, 0.9533823515529412
0.4865946066414085, 0.9497234490800309
0.5013731025431494, 0.9447150676228457
0.5170752544387489, 0.9403201887963266
0.5318537503404898, 0.9360063921104593
0.5466322462422306, 0.9313353803993428
0.5614107421439715, 0.9260491650336304
0.5771128940395711, 0.9212375353443205
0.591891389941312, 0.9152368899281095
0.6066698858430527, 0.9094743878620647
0.6209865537478642, 0.9035738193537212
0.6353032216526756, 0.8963634624194636
0.6491580615605577, 0.88911426543881
0.6630129014684397, 0.8811704836868384
0.6777913973701805, 0.8735623706570057
0.6911844092811331, 0.8651555560161543
0.7045774211920858, 0.8563071839135367
0.7184322610999678, 0.8478474249028717
0.7322871010078499, 0.8387724622376107
0.745218284921873, 0.8298381175505432
0.7581494688358963, 0.8197329013918252
0.7710806527499195, 0.8088735646242475
0.7826263526731545, 0.798009337412872
0.794633880593319, 0.7868689064409019
0.8066414085134833, 0.7743219413070129
0.8177252804397891, 0.762178544100459
0.8292709803630239, 0.7498259209505449
0.8398930242924002, 0.7372219715150089
0.8500532402248472, 0.7234058299015289
0.8602134561572939, 0.7094289415266867
0.8694500160958819, 0.6945696469882823
0.8786865760344699, 0.6801077541654678
0.8869994799791993, 0.665379651097646
0.8953123839239284, 0.6500710736137942
0.9031634598717283, 0.6352321913625469
0.911014535819528, 0.618785841497678
0.9184037837703983, 0.6028672343070167
0.9253312037243394, 0.5869673383795826
0.931796795681351, 0.5700770212690468
0.9373387316445038, 0.5543136325119759
0.943342495604586, 0.5367454573654312
0.94796077557388, 0.5202157573280042
0.9530408835401035, 0.5026314224541268
0.9571973355124682, 0.48617401593371457
0.9618156154817622, 0.4686173226986958
0.9655102394571974, 0.4532391095477196
0.9681272647731306, 0.4383168416859158
0.9701285194264914, 0.4325679478113089
0.9724376594111382, 0.41604250033370627
0.9756704553896441, 0.39839905487826976
0.97890325136815, 0.3795946605907734
0.9816742193497264, 0.36119298371864716
0.9839833593343733, 0.3441317137031705
0.9858306713220909, 0.3269819904433465
0.9872161553128792, 0.3122443191159199
0.992758091276032, 0.2924086790710074
0.992758091276032, 0.25436527888196114
0.9936817472698908, 0.23936054679756247
0.9946054032637496, 0.27472313327330944
0.9946054032637496, 0.2207836644606711
0.9955290592576084, 0.20184956709853052
0.9964527152514672, 0.18202243217326686
0.9983000272391848, 0.1296870289263906
0.9992236832330436, 0.09360661035228546
